gene,importance
ENSG00000095209.12,0.007727789
ENSG00000164045.12,0.007726998
ENSG00000125851.10,0.007721643
ENSG00000106624.11,0.007718933
ENSG00000169679.15,0.0077078566
ENSG00000108691.9,0.007701503
ENSG00000168032.10,0.0076906113
ENSG00000123892.12,0.0076838583
ENSG00000116285.13,0.0076803654
ENSG00000133106.15,0.007676488
ENSG00000088340.17,0.00767121
ENSG00000100336.17,0.00767048
ENSG00000076344.16,0.007669352
ENSG00000018236.15,0.0076688076
ENSG00000269516.6,0.0076681376
ENSG00000164920.9,0.007667389
ENSG00000114790.13,0.007666081
ENSG00000141338.14,0.0076616895
ENSG00000145911.6,0.007655611
ENSG00000117013.17,0.0076519307
ENSG00000183569.18,0.0076497495
ENSG00000168329.14,0.0076496685
ENSG00000149633.12,0.007649498
ENSG00000172915.18,0.007645298
ENSG00000068079.8,0.007643688
ENSG00000153707.17,0.007639562
ENSG00000166840.13,0.007638504
ENSG00000174080.12,0.0076353187
ENSG00000243955.6,0.0076338556
ENSG00000077152.11,0.007633523
ENSG00000092621.13,0.007623331
ENSG00000089177.19,0.0076214196
ENSG00000182253.15,0.0076174918
ENSG00000120820.12,0.0076166973
ENSG00000125686.12,0.007615688
ENSG00000253802.2,0.007614851
ENSG00000165810.17,0.0076089166
ENSG00000211666.2,0.0076073217
ENSG00000153283.13,0.007606516
ENSG00000142235.12,0.0076054046
ENSG00000143512.13,0.0075994227
ENSG00000257108.2,0.007595377
ENSG00000237649.8,0.00758999
ENSG00000147257.15,0.007585822
ENSG00000187498.16,0.0075775417
ENSG00000135917.16,0.0075714393
ENSG00000256916.1,0.0075697284
ENSG00000124225.16,0.007563036
ENSG00000166821.9,0.0075619197
ENSG00000150938.10,0.007557607
ENSG00000116106.12,0.00755681
ENSG00000164659.15,0.007555269
ENSG00000137752.24,0.007545515
ENSG00000140479.18,0.007545249
ENSG00000144668.12,0.0075429003
ENSG00000231826.6,0.0075425296
ENSG00000099194.6,0.0075364476
ENSG00000162739.14,0.007527676
ENSG00000206538.9,0.0075260103
ENSG00000008516.17,0.0075226077
ENSG00000138604.10,0.0075225476
ENSG00000197496.6,0.007509785
ENSG00000180818.5,0.007509528
ENSG00000211949.3,0.0075039747
ENSG00000187486.5,0.007502834
ENSG00000029993.15,0.0074991737
ENSG00000164434.12,0.0074958503
ENSG00000084628.10,0.007495811
ENSG00000211652.2,0.007494841
ENSG00000130477.15,0.007488615
ENSG00000183779.7,0.0074868747
ENSG00000128591.16,0.007484234
ENSG00000137965.11,0.0074816244
ENSG00000160654.11,0.00747387
ENSG00000138646.9,0.007471486
ENSG00000156966.7,0.0074703433
ENSG00000136167.15,0.0074695894
ENSG00000105426.17,0.007467822
ENSG00000186160.5,0.007463003
ENSG00000166025.18,0.0074513042
ENSG00000135333.14,0.0074496646
ENSG00000120594.17,0.007445431
ENSG00000166819.12,0.0074450155
ENSG00000198888.2,0.0074414597
ENSG00000099624.8,0.007441312
ENSG00000133816.17,0.007434088
ENSG00000125999.11,0.0074285567
ENSG00000141750.7,0.0074216533
ENSG00000131773.14,0.007420339
ENSG00000127528.6,0.0074195853
ENSG00000134824.14,0.0073890793
ENSG00000180353.11,0.007387228
ENSG00000137077.8,0.007387175
ENSG00000156587.16,0.0073869904
ENSG00000137648.19,0.0073865848
ENSG00000169891.18,0.007382773
ENSG00000198804.2,0.007379301
ENSG00000122176.12,0.007376744
ENSG00000127129.10,0.0073726308
ENSG00000237361.3,0.007369197
ENSG00000111962.8,0.0073685143
ENSG00000168004.10,0.0073638507
ENSG00000115507.10,0.0073633203
ENSG00000196562.14,0.007357086
ENSG00000149591.17,0.0073557277
ENSG00000281990.1,0.0073553906
ENSG00000145808.10,0.007353702
ENSG00000172893.16,0.007349593
ENSG00000163823.4,0.0073482217
ENSG00000101441.4,0.0073451274
ENSG00000205517.13,0.0073440764
ENSG00000178726.7,0.007343771
ENSG00000118523.6,0.007343116
ENSG00000205213.14,0.007338425
ENSG00000124143.10,0.007336864
ENSG00000198053.12,0.0073351646
ENSG00000163072.16,0.00733253
ENSG00000110446.11,0.0073315026
ENSG00000163631.17,0.0073257694
ENSG00000137699.17,0.007324989
ENSG00000103187.8,0.00731474
ENSG00000133195.11,0.0073099295
ENSG00000179094.16,0.0073099243
ENSG00000186847.6,0.0073052347
ENSG00000101825.8,0.007282441
ENSG00000266094.8,0.007281861
ENSG00000138615.6,0.0072807437
ENSG00000154269.15,0.0072685084
ENSG00000100304.13,0.0072653787
ENSG00000142449.13,0.007260619
ENSG00000227507.3,0.007260301
ENSG00000181234.9,0.007257902
ENSG00000128567.17,0.007255028
ENSG00000111110.12,0.007250387
ENSG00000152086.9,0.0072443257
ENSG00000128815.19,0.0072377254
ENSG00000109113.20,0.0072268075
ENSG00000025708.14,0.007224417
ENSG00000168487.20,0.0072237523
ENSG00000148154.10,0.007223166
ENSG00000151883.19,0.0072224797
ENSG00000154640.15,0.0072195884
ENSG00000087116.16,0.0072143464
ENSG00000083720.13,0.0072101224
ENSG00000180535.4,0.0071946997
ENSG00000162551.14,0.0071944105
ENSG00000177575.13,0.007193586
ENSG00000166432.15,0.0071924184
ENSG00000166147.14,0.007191046
ENSG00000105357.19,0.00718797
ENSG00000165795.23,0.0071828067
ENSG00000115616.3,0.00717904
ENSG00000166816.15,0.0071757347
ENSG00000082397.17,0.007169323
ENSG00000115956.10,0.0071685584
ENSG00000101439.9,0.007166987
ENSG00000120332.16,0.0071652504
ENSG00000235978.6,0.0071576717
ENSG00000114547.10,0.007157589
ENSG00000204262.14,0.0071543646
ENSG00000181617.6,0.0071474044
ENSG00000155368.16,0.007145491
ENSG00000135318.12,0.0071454714
ENSG00000162493.16,0.0071428544
ENSG00000101336.17,0.0071371077
ENSG00000105141.6,0.007134912
ENSG00000134443.10,0.007132385
ENSG00000166920.13,0.007126109
ENSG00000128342.5,0.007125177
ENSG00000145860.12,0.0071251565
ENSG00000186340.16,0.0071250177
ENSG00000175352.11,0.0071202014
ENSG00000155850.8,0.0071188114
ENSG00000111249.14,0.007115158
ENSG00000147642.17,0.0071055684
ENSG00000107159.13,0.0071049887
ENSG00000106034.18,0.007099279
ENSG00000171557.17,0.0070933737
ENSG00000130775.16,0.0070900028
ENSG00000239855.1,0.0070898877
ENSG00000158050.5,0.0070857056
ENSG00000173068.18,0.00708117
ENSG00000033170.17,0.0070755146
ENSG00000096006.12,0.007066775
ENSG00000196628.20,0.007066294
ENSG00000170367.5,0.007061748
ENSG00000184454.7,0.007059807
ENSG00000152580.8,0.0070556444
ENSG00000105373.19,0.0070526074
ENSG00000187527.11,0.0070413686
ENSG00000196167.10,0.007040117
ENSG00000120885.22,0.0070350785
ENSG00000171428.15,0.007034125
ENSG00000113810.16,0.0070316414
ENSG00000006118.15,0.007030635
ENSG00000172037.14,0.007028652
ENSG00000162631.19,0.0070160166
ENSG00000168143.9,0.0070149084
ENSG00000183856.11,0.0070114243
ENSG00000142156.15,0.0070085535
ENSG00000103257.9,0.0070018703
ENSG00000171476.22,0.0069960174
ENSG00000154175.18,0.006988638
ENSG00000157514.16,0.0069854036
ENSG00000108821.14,0.006982161
ENSG00000099284.15,0.006981708
ENSG00000179841.8,0.0069737425
ENSG00000145545.12,0.0069731283
ENSG00000147526.20,0.006969148
ENSG00000169347.17,0.0069648745
ENSG00000189280.3,0.0069642924
ENSG00000197506.8,0.0069618104
ENSG00000241294.1,0.0069606304
ENSG00000166503.9,0.006958588
ENSG00000188641.14,0.006957077
ENSG00000164109.14,0.0069545666
ENSG00000152217.20,0.006953829
ENSG00000104290.11,0.0069506997
ENSG00000241351.3,0.00694774
ENSG00000124839.13,0.0069476594
ENSG00000154639.19,0.0069338167
ENSG00000160460.16,0.006931739
ENSG00000240583.13,0.0069260933
ENSG00000078114.19,0.0069246483
ENSG00000165626.17,0.006922449
ENSG00000186472.20,0.006909725
ENSG00000237440.9,0.0069095166
ENSG00000136999.5,0.006907346
ENSG00000174749.6,0.0069062365
ENSG00000115523.17,0.0069004074
ENSG00000112667.13,0.006899392
ENSG00000235750.10,0.0068983184
ENSG00000128602.11,0.006897574
ENSG00000121316.11,0.0068934127
ENSG00000258837.1,0.0068881726
ENSG00000038427.16,0.006887901
ENSG00000171791.14,0.0068851826
ENSG00000137959.16,0.0068846773
ENSG00000211452.11,0.006877038
ENSG00000123384.14,0.0068696896
ENSG00000121807.6,0.0068695275
ENSG00000141198.16,0.0068663927
ENSG00000166347.19,0.0068638898
ENSG00000178026.13,0.0068625007
ENSG00000163638.13,0.0068549085
ENSG00000149131.17,0.0068490356
ENSG00000042493.16,0.006847462
ENSG00000162433.15,0.006840483
ENSG00000103876.13,0.0068395366
ENSG00000144649.9,0.006838004
ENSG00000130529.16,0.0068357564
ENSG00000180448.10,0.0068331133
ENSG00000138685.17,0.0068282224
ENSG00000112290.13,0.0068217386
ENSG00000166317.12,0.0068150125
ENSG00000143228.13,0.006811173
ENSG00000088325.16,0.0068094754
ENSG00000057593.14,0.00680325
ENSG00000162981.14,0.0068027223
ENSG00000104998.4,0.0067981686
ENSG00000196924.19,0.0067919707
ENSG00000147697.9,0.006790794
ENSG00000101871.16,0.006790736
ENSG00000170837.3,0.0067898924
ENSG00000129173.13,0.006785799
ENSG00000198478.8,0.0067766462
ENSG00000211650.2,0.0067747217
ENSG00000176887.7,0.0067739524
ENSG00000085552.17,0.0067655235
ENSG00000197747.9,0.006764212
ENSG00000239887.6,0.0067582023
ENSG00000196843.17,0.006757265
ENSG00000145936.9,0.006754085
ENSG00000135929.9,0.0067521743
ENSG00000166426.8,0.0067483303
ENSG00000102359.8,0.006741757
ENSG00000211664.3,0.0067404713
ENSG00000130147.16,0.0067401337
ENSG00000164294.14,0.006732006
ENSG00000160345.13,0.0067302645
ENSG00000164647.9,0.0067240754
ENSG00000147180.17,0.006723567
ENSG00000255774.2,0.0067151897
ENSG00000162337.12,0.006710411
ENSG00000176845.13,0.006708494
ENSG00000169403.12,0.0067069307
ENSG00000074527.13,0.006704937
ENSG00000109084.14,0.0067031095
ENSG00000071991.9,0.0067021195
ENSG00000187288.12,0.0066982247
ENSG00000215808.4,0.0066959877
ENSG00000115107.20,0.0066867652
ENSG00000132819.17,0.006685009
ENSG00000256870.3,0.00667706
ENSG00000073756.12,0.00667613
ENSG00000116690.13,0.006675832
ENSG00000078589.13,0.006675617
ENSG00000104611.12,0.0066745193
ENSG00000107562.16,0.00667397
ENSG00000090376.11,0.0066716047
ENSG00000157388.19,0.006667696
ENSG00000164104.12,0.00666606
ENSG00000198363.18,0.0066637537
ENSG00000128311.14,0.0066618063
ENSG00000133110.15,0.006659555
ENSG00000151715.8,0.006659345
ENSG00000112984.12,0.0066582183
ENSG00000136286.16,0.006649567
ENSG00000235687.9,0.0066490914
ENSG00000173335.5,0.0066466862
ENSG00000100292.18,0.006641464
ENSG00000136574.18,0.006640618
ENSG00000160957.14,0.006639132
ENSG00000196074.13,0.006638417
ENSG00000124243.17,0.00662473
ENSG00000166833.22,0.006610953
ENSG00000240216.7,0.0066095544
ENSG00000255974.8,0.0066076494
ENSG00000163701.19,0.0066004903
ENSG00000127329.16,0.0065996973
ENSG00000067057.18,0.006599464
ENSG00000171759.10,0.00659163
ENSG00000169439.12,0.0065895026
ENSG00000109610.6,0.006588516
ENSG00000214193.11,0.0065871766
ENSG00000136010.14,0.0065862946
ENSG00000184811.4,0.006579041
ENSG00000090530.10,0.0065779146
ENSG00000007264.15,0.006577596
ENSG00000186526.13,0.006574655
ENSG00000166828.3,0.0065645934
ENSG00000173193.15,0.006564031
ENSG00000198753.12,0.0065632486
ENSG00000175287.19,0.006559606
ENSG00000275385.2,0.0065546217
ENSG00000189058.9,0.0065535847
ENSG00000177694.16,0.0065511176
ENSG00000168918.14,0.006549118
ENSG00000177098.9,0.0065462925
ENSG00000105518.14,0.00653991
ENSG00000073792.16,0.00653831
ENSG00000147041.12,0.006537372
ENSG00000129422.14,0.0065339785
ENSG00000177675.9,0.0065286844
ENSG00000182154.8,0.006528131
ENSG00000163739.5,0.006520885
ENSG00000135919.14,0.006520445
ENSG00000174371.17,0.006518495
ENSG00000120254.16,0.006517264
ENSG00000089692.9,0.0065148105
ENSG00000089327.15,0.0065123793
ENSG00000005844.19,0.006512065
ENSG00000175463.12,0.0065116393
ENSG00000148143.13,0.0065100105
ENSG00000183741.12,0.0065037506
ENSG00000137872.17,0.006501678
ENSG00000149485.19,0.006498162
ENSG00000121440.15,0.0064835227
ENSG00000145730.20,0.006463821
ENSG00000134516.18,0.0064635687
ENSG00000132481.7,0.006461359
ENSG00000162654.9,0.0064514987
ENSG00000135114.12,0.0064503094
ENSG00000101230.6,0.0064491304
ENSG00000122863.6,0.00644851
ENSG00000111907.21,0.0064480393
ENSG00000103196.12,0.006436469
ENSG00000264589.4,0.0064292415
ENSG00000100285.10,0.0064273127
ENSG00000136960.13,0.0064168484
ENSG00000163032.12,0.0064166947
ENSG00000161405.17,0.006415684
ENSG00000172379.21,0.006394045
ENSG00000142185.16,0.0063936515
ENSG00000132470.14,0.006392318
ENSG00000115884.11,0.0063907835
ENSG00000182240.16,0.00638497
ENSG00000221963.6,0.0063840523
ENSG00000160862.13,0.0063826144
ENSG00000075886.11,0.006380571
ENSG00000287900.1,0.0063797534
ENSG00000185818.8,0.00637576
ENSG00000013725.14,0.006368548
ENSG00000159166.15,0.006358875
ENSG00000117266.16,0.006354337
ENSG00000171608.16,0.0063542803
ENSG00000211896.7,0.0063516092
ENSG00000134817.11,0.006347781
ENSG00000128833.13,0.006342231
ENSG00000075643.6,0.0063322564
ENSG00000107833.10,0.0063312203
ENSG00000115112.8,0.0063242675
ENSG00000139737.22,0.006317324
ENSG00000157240.4,0.006312274
ENSG00000135549.15,0.0062994366
ENSG00000197253.13,0.0062957923
ENSG00000004468.13,0.006294257
ENSG00000141579.7,0.006284608
ENSG00000101224.17,0.006283979
ENSG00000007968.7,0.006281559
ENSG00000116678.20,0.006278296
ENSG00000165272.16,0.0062764105
ENSG00000079337.16,0.006271663
ENSG00000173894.11,0.0062697497
ENSG00000211895.5,0.006267353
ENSG00000144426.18,0.0062671877
ENSG00000159674.12,0.006262781
ENSG00000164919.11,0.0062555843
ENSG00000128284.19,0.006251507
ENSG00000069020.18,0.006247899
ENSG00000163430.12,0.006239294
ENSG00000134853.12,0.0062305746
ENSG00000186810.8,0.0062295245
ENSG00000170091.11,0.006224408
ENSG00000166402.9,0.0062195472
ENSG00000181458.10,0.006218505
ENSG00000144057.15,0.0062154075
ENSG00000110777.12,0.0062074116
ENSG00000188290.11,0.006204165
ENSG00000198879.12,0.006202198
ENSG00000187045.19,0.006189987
ENSG00000140853.16,0.0061818883
ENSG00000100968.14,0.006178826
ENSG00000204219.11,0.006168421
ENSG00000135116.9,0.0061678602
ENSG00000088827.12,0.0061645145
ENSG00000163808.17,0.006158375
ENSG00000204186.10,0.006158075
ENSG00000211663.2,0.0061569503
ENSG00000172551.11,0.006149382
ENSG00000140526.18,0.006143602
ENSG00000198768.11,0.006140714
ENSG00000117650.13,0.006139419
ENSG00000172543.8,0.006135579
ENSG00000184012.13,0.0061340667
ENSG00000159713.11,0.006131907
ENSG00000235436.10,0.0061299284
ENSG00000187244.12,0.006129371
ENSG00000159753.14,0.0061191204
ENSG00000182809.11,0.0061179553
ENSG00000179144.5,0.006117466
ENSG00000112874.10,0.0061154477
ENSG00000115268.10,0.0061064875
ENSG00000165617.15,0.00610514
ENSG00000064309.14,0.006105123
ENSG00000107738.20,0.006104513
ENSG00000144857.14,0.006103472
ENSG00000178531.6,0.0060956664
ENSG00000248727.6,0.0060896757
ENSG00000100302.7,0.006088491
ENSG00000117322.18,0.0060866224
ENSG00000114270.17,0.006084238
ENSG00000215182.8,0.0060742283
ENSG00000017483.15,0.0060698763
ENSG00000135226.18,0.006063009
ENSG00000140092.14,0.006062251
ENSG00000073849.16,0.0060608084
ENSG00000204542.3,0.0060585476
ENSG00000161649.13,0.0060567465
ENSG00000086619.14,0.0060534067
ENSG00000106483.12,0.0060453033
ENSG00000211897.9,0.0060386206
ENSG00000132514.14,0.006035938
ENSG00000179583.19,0.006035672
ENSG00000181847.12,0.006035421
ENSG00000117115.13,0.006035026
ENSG00000065621.15,0.0060349125
ENSG00000243364.8,0.0060327207
ENSG00000143369.15,0.0060317335
ENSG00000110427.17,0.006024386
ENSG00000106780.9,0.0060222764
ENSG00000052344.16,0.006018105
ENSG00000131471.7,0.0060178265
ENSG00000205426.10,0.006017521
ENSG00000156968.9,0.0060157427
ENSG00000146670.10,0.0060156514
ENSG00000108352.13,0.006000876
ENSG00000197766.8,0.0059999735
ENSG00000137807.16,0.005997323
ENSG00000152503.10,0.0059955837
ENSG00000135773.13,0.0059933313
ENSG00000162722.9,0.0059930664
ENSG00000171243.8,0.005991407
ENSG00000213366.13,0.005987976
ENSG00000019102.12,0.005987048
ENSG00000173918.15,0.005975198
ENSG00000094963.14,0.005974431
ENSG00000104738.18,0.005973208
ENSG00000160180.15,0.0059665097
ENSG00000156218.13,0.0059620193
ENSG00000134326.11,0.0059611844
ENSG00000161055.4,0.0059586815
ENSG00000106484.16,0.005954466
ENSG00000203697.12,0.0059542996
ENSG00000119411.11,0.0059540975
ENSG00000140563.15,0.0059537
ENSG00000144045.14,0.0059474376
ENSG00000149573.9,0.005943992
ENSG00000102038.16,0.0059407614
ENSG00000154080.14,0.005936782
ENSG00000169026.13,0.0059352466
ENSG00000161016.18,0.005928026
ENSG00000134339.9,0.0059249764
ENSG00000153551.14,0.005921249
ENSG00000135638.14,0.005918021
ENSG00000111371.16,0.005906469
ENSG00000166823.5,0.005904102
ENSG00000211679.2,0.0059036505
ENSG00000099860.9,0.0058931485
ENSG00000143476.18,0.005891078
ENSG00000134028.14,0.0058887294
ENSG00000168079.17,0.005887946
ENSG00000081138.14,0.0058850804
ENSG00000117114.20,0.005884503
ENSG00000197046.12,0.005883551
ENSG00000203867.8,0.0058804057
ENSG00000144891.18,0.005877773
ENSG00000165105.10,0.0058766655
ENSG00000171388.12,0.0058752387
ENSG00000232573.1,0.0058740084
ENSG00000131747.15,0.0058697946
ENSG00000183853.18,0.005869176
ENSG00000102313.9,0.0058637997
ENSG00000133048.13,0.0058636297
ENSG00000223573.7,0.005861903
ENSG00000189001.11,0.0058597242
ENSG00000082196.21,0.005853705
ENSG00000135678.12,0.0058531417
ENSG00000166250.12,0.0058525293
ENSG00000116962.15,0.005849144
ENSG00000168702.18,0.0058482205
ENSG00000136160.17,0.0058428464
ENSG00000134013.16,0.005837718
ENSG00000146938.16,0.0058361483
ENSG00000225492.6,0.005836132
ENSG00000211649.3,0.005826886
ENSG00000089820.16,0.0058241957
ENSG00000112297.18,0.005815483
ENSG00000105011.9,0.005813683
ENSG00000250722.6,0.005807938
ENSG00000111728.10,0.005803963
ENSG00000140379.9,0.005803629
ENSG00000145506.14,0.005795805
ENSG00000106211.10,0.0057814154
ENSG00000154027.19,0.0057806713
ENSG00000175643.10,0.0057786903
ENSG00000127586.17,0.005774806
ENSG00000117009.12,0.0057695606
ENSG00000065328.17,0.0057634674
ENSG00000127324.9,0.0057610185
ENSG00000136859.10,0.0057591186
ENSG00000183087.15,0.0057581826
ENSG00000116176.6,0.0057509947
ENSG00000214548.18,0.0057490836
ENSG00000267795.6,0.005745655
ENSG00000256124.6,0.0057378113
ENSG00000175356.14,0.005737396
ENSG00000181381.14,0.0057356777
ENSG00000198821.11,0.005733712
ENSG00000140798.16,0.0057315785
ENSG00000116157.6,0.005731433
ENSG00000134760.6,0.0057267062
ENSG00000145675.15,0.0057191765
ENSG00000147676.14,0.005714447
ENSG00000064666.15,0.005714007
ENSG00000035862.12,0.0057122693
ENSG00000113140.11,0.0057121497
ENSG00000181649.8,0.0057109683
ENSG00000147536.12,0.0057045114
ENSG00000183943.6,0.00570376
ENSG00000167588.13,0.0056966958
ENSG00000158125.10,0.0056938934
ENSG00000026559.14,0.0056920457
ENSG00000125730.17,0.00568764
ENSG00000185567.7,0.005686143
ENSG00000123191.16,0.005685408
ENSG00000143061.18,0.005684774
ENSG00000110448.11,0.005682975
ENSG00000151468.11,0.005676706
ENSG00000126878.13,0.0056764544
ENSG00000170525.21,0.005671425
ENSG00000139292.13,0.00567132
ENSG00000211945.2,0.0056682434
ENSG00000002586.20,0.0056647863
ENSG00000185634.12,0.0056647826
ENSG00000167656.5,0.005660561
ENSG00000135424.18,0.0056551704
ENSG00000265766.3,0.0056528887
ENSG00000155886.11,0.0056496887
ENSG00000124205.18,0.0056437436
ENSG00000136235.17,0.0056435973
ENSG00000125967.17,0.0056421817
ENSG00000088386.17,0.005642057
ENSG00000141441.16,0.0056410953
ENSG00000068366.20,0.0056407386
ENSG00000211669.3,0.0056382557
ENSG00000133401.16,0.0056347335
ENSG00000260314.3,0.005629302
ENSG00000115464.15,0.005625835
ENSG00000124491.16,0.0056185517
ENSG00000215845.11,0.0056180027
ENSG00000188643.11,0.0056177885
ENSG00000171303.7,0.0056126094
ENSG00000101670.12,0.0056048287
ENSG00000142945.13,0.0056048143
ENSG00000128849.11,0.005599581
ENSG00000104321.11,0.0055971364
ENSG00000254726.3,0.0055970848
ENSG00000198848.13,0.005592538
ENSG00000132821.12,0.0055727456
ENSG00000089199.10,0.005569046
ENSG00000198682.13,0.0055678645
ENSG00000087245.13,0.005566902
ENSG00000176771.17,0.005566674
ENSG00000164756.12,0.0055638594
ENSG00000022267.19,0.0055582873
ENSG00000075218.19,0.00555799
ENSG00000108106.14,0.0055529205
ENSG00000091409.15,0.005543642
ENSG00000186193.9,0.0055425535
ENSG00000159403.18,0.005542514
ENSG00000204248.11,0.005539745
ENSG00000187955.12,0.005537052
ENSG00000198795.11,0.0055365264
ENSG00000071794.16,0.0055360603
ENSG00000102003.11,0.0055337194
ENSG00000145147.20,0.0055279043
ENSG00000081059.20,0.0055238856
ENSG00000166959.8,0.0055176457
ENSG00000099260.11,0.0055103423
ENSG00000103490.14,0.0055080056
ENSG00000166979.13,0.0055079255
ENSG00000113657.13,0.005506612
ENSG00000158321.18,0.0055025946
ENSG00000131435.13,0.005494477
ENSG00000175084.12,0.005493683
ENSG00000125869.10,0.0054903408
ENSG00000278196.3,0.005486723
ENSG00000134215.16,0.0054856283
ENSG00000172366.20,0.0054830494
ENSG00000157214.14,0.0054799914
ENSG00000111816.8,0.0054750615
ENSG00000102524.11,0.0054738284
ENSG00000113263.13,0.0054712044
ENSG00000129521.15,0.005470592
ENSG00000173706.14,0.0054656835
ENSG00000127914.18,0.0054654926
ENSG00000020181.18,0.0054637985
ENSG00000249346.7,0.0054541985
ENSG00000166482.12,0.005447757
ENSG00000198938.2,0.0054419762
ENSG00000165644.11,0.005439716
ENSG00000182600.9,0.0054384097
ENSG00000198771.11,0.0054310816
ENSG00000211890.4,0.005430016
ENSG00000154736.6,0.005423011
ENSG00000102996.5,0.0054222248
ENSG00000196218.13,0.005416008
ENSG00000072041.17,0.005408778
ENSG00000186603.6,0.0054081203
ENSG00000167799.10,0.005392418
ENSG00000090534.20,0.0053915833
ENSG00000168542.16,0.005390608
ENSG00000182866.17,0.0053842026
ENSG00000130635.16,0.0053761746
ENSG00000156103.16,0.00536662
ENSG00000206503.13,0.0053650658
ENSG00000091513.16,0.0053519295
ENSG00000144730.19,0.0053513516
ENSG00000172216.6,0.005341277
ENSG00000185697.16,0.005341235
ENSG00000119547.6,0.005340826
ENSG00000157765.13,0.0053397226
ENSG00000055163.20,0.0053327004
ENSG00000005102.14,0.005330161
ENSG00000263934.5,0.0053292657
ENSG00000135063.19,0.005323706
ENSG00000143850.16,0.0053207153
ENSG00000211946.3,0.005318096
ENSG00000086696.11,0.00531422
ENSG00000197249.14,0.0053138263
ENSG00000137501.17,0.0053069973
ENSG00000178718.7,0.005301548
ENSG00000203499.12,0.005294065
ENSG00000157227.13,0.0052915793
ENSG00000160213.9,0.005291251
ENSG00000160856.21,0.005289582
ENSG00000168306.13,0.005288185
ENSG00000134871.19,0.0052833995
ENSG00000047346.12,0.005282218
ENSG00000164692.18,0.0052820602
ENSG00000134343.14,0.005276226
ENSG00000150051.14,0.0052747796
ENSG00000165730.16,0.005273666
ENSG00000287826.1,0.0052725556
ENSG00000150667.8,0.005270004
ENSG00000189143.9,0.0052683847
ENSG00000175040.6,0.005263082
ENSG00000168062.10,0.005262615
ENSG00000129691.16,0.0052623344
ENSG00000166582.10,0.005261362
ENSG00000163661.4,0.005249246
ENSG00000108700.5,0.005248966
ENSG00000152767.17,0.0052465163
ENSG00000135821.19,0.0052440115
ENSG00000197614.11,0.0052405964
ENSG00000164188.9,0.0052403943
ENSG00000241755.1,0.005237058
ENSG00000186998.16,0.0052356347
ENSG00000128510.12,0.005222664
ENSG00000173947.14,0.005221493
ENSG00000156011.17,0.005220034
ENSG00000105974.13,0.00521757
ENSG00000143297.19,0.005216995
ENSG00000181744.9,0.0052104546
ENSG00000159212.13,0.0052103032
ENSG00000113083.15,0.0052042296
ENSG00000184254.17,0.0051972545
ENSG00000065054.14,0.005189312
ENSG00000128683.14,0.005178963
ENSG00000101955.15,0.005178874
ENSG00000157456.8,0.0051713996
ENSG00000248779.1,0.005170848
ENSG00000184160.8,0.005167653
ENSG00000172465.14,0.005165512
ENSG00000116667.15,0.005159491
ENSG00000142875.19,0.0051574134
ENSG00000212766.9,0.005156081
ENSG00000196436.8,0.0051545515
ENSG00000211943.2,0.005152506
ENSG00000197943.10,0.0051507032
ENSG00000132465.12,0.0051504206
ENSG00000158089.15,0.0051451246
ENSG00000117228.10,0.005144087
ENSG00000146386.8,0.0051426385
ENSG00000132554.20,0.0051204967
ENSG00000224373.3,0.0051145474
ENSG00000237289.10,0.0051114187
ENSG00000239713.9,0.0051103886
ENSG00000258484.4,0.0051011955
ENSG00000112655.16,0.005097668
ENSG00000157110.16,0.0050963154
ENSG00000257337.7,0.0050930325
ENSG00000142149.9,0.0050894003
ENSG00000165949.12,0.0050885826
ENSG00000167772.12,0.005086418
ENSG00000243466.1,0.0050863638
ENSG00000150054.18,0.005086012
ENSG00000140534.14,0.0050845025
ENSG00000244575.3,0.00508299
ENSG00000198300.14,0.0050823106
ENSG00000073910.22,0.005078738
ENSG00000125995.16,0.005078626
ENSG00000134690.11,0.005074836
ENSG00000253125.1,0.0050694915
ENSG00000186517.14,0.0050666626
ENSG00000135447.17,0.0050648646
ENSG00000205221.12,0.005064514
ENSG00000152926.15,0.005064435
ENSG00000268104.3,0.005062848
ENSG00000167286.10,0.00506256
ENSG00000146233.8,0.0050591733
ENSG00000187123.15,0.005055994
ENSG00000147100.11,0.005051545
ENSG00000073111.14,0.0050445287
ENSG00000251039.2,0.0050415006
ENSG00000282122.1,0.005037196
ENSG00000233913.7,0.0050362446
ENSG00000104894.12,0.005032674
ENSG00000167191.12,0.005031073
ENSG00000121270.16,0.0050305864
ENSG00000245532.9,0.0050273277
ENSG00000211891.6,0.0050269887
ENSG00000149380.12,0.0050247866
ENSG00000085788.14,0.00502328
ENSG00000198930.13,0.0050200145
ENSG00000162746.14,0.0050032977
ENSG00000211934.3,0.00499919
ENSG00000005469.12,0.004995142
ENSG00000257743.8,0.004993906
ENSG00000009790.15,0.0049905754
ENSG00000167972.14,0.004990453
ENSG00000124493.14,0.0049873353
ENSG00000109956.13,0.004983907
ENSG00000188042.8,0.004979018
ENSG00000081026.19,0.004976901
ENSG00000107742.13,0.0049737883
ENSG00000124302.13,0.004972211
ENSG00000158246.8,0.00496898
ENSG00000141934.10,0.0049676453
ENSG00000254087.8,0.0049665985
ENSG00000112541.17,0.004963687
ENSG00000228278.5,0.0049606385
ENSG00000213759.10,0.00495935
ENSG00000117525.14,0.0049576024
ENSG00000144749.14,0.00495554
ENSG00000101098.13,0.0049545798
ENSG00000010932.17,0.004949128
